Geo Point;Geo Shape;gml_id;id;id_troncon;annee_debut;annee_fin;nb_accident;nb_tue;nb_bh;nb_bnh;wms_time
48.124400358635526, -1.7142961605158378;"{""coordinates"": [-1.714296160515838, 48.124400358635526], ""type"": ""Point""}";accident_horsintersection_cumul5.5848;5848;45247;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.101851423044565, -1.6764279188585152;"{""coordinates"": [-1.676427918858515, 48.101851423044565], ""type"": ""Point""}";accident_horsintersection_cumul5.5851;5851;45369;2017;2021;2;0;0;3;2021-01-01T01:00:00+01:00
48.10594490787378, -1.6666196187262363;"{""coordinates"": [-1.666619618726236, 48.10594490787378], ""type"": ""Point""}";accident_horsintersection_cumul5.5854;5854;45399;2017;2021;2;0;0;2;2021-01-01T01:00:00+01:00
48.10032609941068, -1.6584325672623985;"{""coordinates"": [-1.658432567262399, 48.10032609941068], ""type"": ""Point""}";accident_horsintersection_cumul5.5861;5861;45499;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.09723805784375, -1.6576007812323665;"{""coordinates"": [-1.657600781232367, 48.09723805784375], ""type"": ""Point""}";accident_horsintersection_cumul5.5864;5864;45515;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.106615399541695, -1.6508804021592158;"{""coordinates"": [-1.650880402159216, 48.106615399541695], ""type"": ""Point""}";accident_horsintersection_cumul5.5865;5865;45530;2017;2021;1;0;0;2;2021-01-01T01:00:00+01:00
48.10148749377498, -1.6545429259334483;"{""coordinates"": [-1.654542925933448, 48.10148749377498], ""type"": ""Point""}";accident_horsintersection_cumul5.5871;5871;45612;2017;2021;1;0;1;2;2021-01-01T01:00:00+01:00
48.10400203887085, -1.7168431860701368;"{""coordinates"": [-1.716843186070137, 48.10400203887085], ""type"": ""Point""}";accident_horsintersection_cumul5.5875;5875;45636;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.10401157843009, -1.7166939768585439;"{""coordinates"": [-1.716693976858544, 48.10401157843009], ""type"": ""Point""}";accident_horsintersection_cumul5.5876;5876;45637;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.10230520044645, -1.7161102202113017;"{""coordinates"": [-1.716110220211302, 48.10230520044645], ""type"": ""Point""}";accident_horsintersection_cumul5.5877;5877;45637;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.10504797466761, -1.6940863239760597;"{""coordinates"": [-1.69408632397606, 48.10504797466761], ""type"": ""Point""}";accident_horsintersection_cumul5.5888;5888;45759;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.10304730668154, -1.677783388256419;"{""coordinates"": [-1.677783388256419, 48.10304730668154], ""type"": ""Point""}";accident_horsintersection_cumul5.5892;5892;45826;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.10238010102016, -1.6801713255349964;"{""coordinates"": [-1.680171325534996, 48.10238010102016], ""type"": ""Point""}";accident_horsintersection_cumul5.5893;5893;45828;2017;2021;1;0;0;2;2021-01-01T01:00:00+01:00
48.10423690534316, -1.6916709372260572;"{""coordinates"": [-1.691670937226057, 48.10423690534316], ""type"": ""Point""}";accident_horsintersection_cumul5.5894;5894;45836;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.09921921540371, -1.6787239500347602;"{""coordinates"": [-1.67872395003476, 48.09921921540371], ""type"": ""Point""}";accident_horsintersection_cumul5.5896;5896;45924;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.10127574503125, -1.6762635303863023;"{""coordinates"": [-1.676263530386302, 48.10127574503125], ""type"": ""Point""}";accident_horsintersection_cumul5.5898;5898;45980;2017;2021;3;0;0;3;2021-01-01T01:00:00+01:00
48.098866801976236, -1.6755681351152676;"{""coordinates"": [-1.675568135115268, 48.098866801976236], ""type"": ""Point""}";accident_horsintersection_cumul5.5899;5899;45984;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.099706808137235, -1.6396361511840312;"{""coordinates"": [-1.639636151184031, 48.099706808137235], ""type"": ""Point""}";accident_horsintersection_cumul5.5921;5921;46296;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.09227787730688, -1.6909413989106206;"{""coordinates"": [-1.690941398910621, 48.09227787730688], ""type"": ""Point""}";accident_horsintersection_cumul5.5927;5927;46395;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.09616135083633, -1.6748598941628485;"{""coordinates"": [-1.674859894162849, 48.09616135083633], ""type"": ""Point""}";accident_horsintersection_cumul5.5932;5932;46496;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.09153127316081, -1.6646111584662584;"{""coordinates"": [-1.664611158466258, 48.09153127316081], ""type"": ""Point""}";accident_horsintersection_cumul5.5941;5941;46643;2017;2021;1;0;0;2;2021-01-01T01:00:00+01:00
48.09626400951417, -1.660503044966618;"{""coordinates"": [-1.660503044966618, 48.09626400951417], ""type"": ""Point""}";accident_horsintersection_cumul5.5943;5943;46653;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.096967515557694, -1.6586424888662787;"{""coordinates"": [-1.658642488866279, 48.096967515557694], ""type"": ""Point""}";accident_horsintersection_cumul5.5944;5944;46654;2017;2021;2;0;2;1;2021-01-01T01:00:00+01:00
48.08293643971409, -1.6456304248916351;"{""coordinates"": [-1.645630424891635, 48.08293643971409], ""type"": ""Point""}";accident_horsintersection_cumul5.5945;5945;46685;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.08957000437068, -1.6429244104078706;"{""coordinates"": [-1.642924410407871, 48.08957000437068], ""type"": ""Point""}";accident_horsintersection_cumul5.5947;5947;46692;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.08564538315612, -1.6385697425085752;"{""coordinates"": [-1.638569742508575, 48.08564538315612], ""type"": ""Point""}";accident_horsintersection_cumul5.5948;5948;46717;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.08898307440638, -1.6322407981012008;"{""coordinates"": [-1.632240798101201, 48.08898307440638], ""type"": ""Point""}";accident_horsintersection_cumul5.5949;5949;46717;2017;2021;1;0;0;2;2021-01-01T01:00:00+01:00
48.09560932732133, -1.6338976203830038;"{""coordinates"": [-1.633897620383004, 48.09560932732133], ""type"": ""Point""}";accident_horsintersection_cumul5.5955;5955;46738;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.08426184558833, -1.731361074988241;"{""coordinates"": [-1.731361074988241, 48.08426184558833], ""type"": ""Point""}";accident_horsintersection_cumul5.5960;5960;46784;2017;2021;1;1;0;0;2021-01-01T01:00:00+01:00
48.1385710474856, -1.6577156391661863;"{""coordinates"": [-1.657715639166186, 48.1385710474856], ""type"": ""Point""}";accident_horsintersection_cumul5.5963;5963;46924;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.08089688191623, -1.6709590509801633;"{""coordinates"": [-1.670959050980163, 48.08089688191623], ""type"": ""Point""}";accident_horsintersection_cumul5.5975;5975;47060;2017;2021;2;0;0;4;2021-01-01T01:00:00+01:00
48.08115223272019, -1.665076314724167;"{""coordinates"": [-1.665076314724167, 48.08115223272019], ""type"": ""Point""}";accident_horsintersection_cumul5.5977;5977;47061;2017;2021;2;0;1;3;2021-01-01T01:00:00+01:00
48.080381939684244, -1.676810912660225;"{""coordinates"": [-1.676810912660225, 48.080381939684244], ""type"": ""Point""}";accident_horsintersection_cumul5.5983;5983;47074;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.08121307173914, -1.6710424779646404;"{""coordinates"": [-1.67104247796464, 48.08121307173914], ""type"": ""Point""}";accident_horsintersection_cumul5.5987;5987;47108;2017;2021;2;0;0;3;2021-01-01T01:00:00+01:00
48.140339167841525, -1.636362336151645;"{""coordinates"": [-1.636362336151645, 48.140339167841525], ""type"": ""Point""}";accident_horsintersection_cumul5.6014;6014;47480;2017;2021;2;0;0;5;2021-01-01T01:00:00+01:00
48.141862235712196, -1.6440890759436533;"{""coordinates"": [-1.644089075943653, 48.141862235712196], ""type"": ""Point""}";accident_horsintersection_cumul5.6015;6015;47480;2017;2021;1;0;0;5;2021-01-01T01:00:00+01:00
48.14023157421792, -1.6367351652845792;"{""coordinates"": [-1.636735165284579, 48.14023157421792], ""type"": ""Point""}";accident_horsintersection_cumul5.6018;6018;47481;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.115598748140805, -1.713825856909553;"{""coordinates"": [-1.713825856909553, 48.115598748140805], ""type"": ""Point""}";accident_horsintersection_cumul5.6024;6024;48132;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.121376839545675, -1.6925699335675968;"{""coordinates"": [-1.692569933567597, 48.121376839545675], ""type"": ""Point""}";accident_horsintersection_cumul5.6026;6026;48685;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.102018159718874, -1.7059236101937503;"{""coordinates"": [-1.70592361019375, 48.102018159718874], ""type"": ""Point""}";accident_horsintersection_cumul5.6027;6027;48713;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.10327447013388, -1.6894236963621219;"{""coordinates"": [-1.689423696362122, 48.10327447013388], ""type"": ""Point""}";accident_horsintersection_cumul5.6038;6038;49132;2017;2021;1;0;0;2;2021-01-01T01:00:00+01:00
48.10742017661732, -1.6844826754181357;"{""coordinates"": [-1.684482675418136, 48.10742017661732], ""type"": ""Point""}";accident_horsintersection_cumul5.6042;6042;49331;2017;2021;2;0;0;2;2021-01-01T01:00:00+01:00
48.113923047574254, -1.6445868847610896;"{""coordinates"": [-1.64458688476109, 48.113923047574254], ""type"": ""Point""}";accident_horsintersection_cumul5.6048;6048;49943;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.10454776241459, -1.6490451789852019;"{""coordinates"": [-1.649045178985202, 48.10454776241459], ""type"": ""Point""}";accident_horsintersection_cumul5.6053;6053;50190;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.11282851293505, -1.6942573848469404;"{""coordinates"": [-1.69425738484694, 48.11282851293505], ""type"": ""Point""}";accident_horsintersection_cumul5.6056;6056;50625;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.086200015570206, -1.6823760951926416;"{""coordinates"": [-1.682376095192642, 48.086200015570206], ""type"": ""Point""}";accident_horsintersection_cumul5.6059;6059;51226;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.098773393423336, -1.6539261667876297;"{""coordinates"": [-1.65392616678763, 48.098773393423336], ""type"": ""Point""}";accident_horsintersection_cumul5.6064;6064;51437;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.10336926524001, -1.6627229615826293;"{""coordinates"": [-1.662722961582629, 48.10336926524001], ""type"": ""Point""}";accident_horsintersection_cumul5.6076;6076;52165;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.118108899803175, -1.6806762262781147;"{""coordinates"": [-1.680676226278115, 48.118108899803175], ""type"": ""Point""}";accident_horsintersection_cumul5.6080;6080;53130;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.13173238799553, -1.708691699279893;"{""coordinates"": [-1.708691699279893, 48.13173238799553], ""type"": ""Point""}";accident_horsintersection_cumul5.6088;6088;53427;2017;2021;2;0;1;1;2021-01-01T01:00:00+01:00
48.133258567803395, -1.7072693696993986;"{""coordinates"": [-1.707269369699399, 48.133258567803395], ""type"": ""Point""}";accident_horsintersection_cumul5.6089;6089;53427;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.13743248880138, -1.7022302379916874;"{""coordinates"": [-1.702230237991687, 48.13743248880138], ""type"": ""Point""}";accident_horsintersection_cumul5.6091;6091;53427;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.138111393105284, -1.7009360296987994;"{""coordinates"": [-1.700936029698799, 48.138111393105284], ""type"": ""Point""}";accident_horsintersection_cumul5.6092;6092;53427;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.13619663684691, -1.704446633399739;"{""coordinates"": [-1.704446633399739, 48.13619663684691], ""type"": ""Point""}";accident_horsintersection_cumul5.6096;6096;53428;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.13855518747947, -1.7004145055171558;"{""coordinates"": [-1.700414505517156, 48.13855518747947], ""type"": ""Point""}";accident_horsintersection_cumul5.6098;6098;53428;2017;2021;3;0;0;6;2021-01-01T01:00:00+01:00
48.102318194178444, -1.6953576232567473;"{""coordinates"": [-1.695357623256747, 48.102318194178444], ""type"": ""Point""}";accident_horsintersection_cumul5.6100;6100;53572;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.09185726856397, -1.6279470231543565;"{""coordinates"": [-1.627947023154356, 48.09185726856397], ""type"": ""Point""}";accident_horsintersection_cumul5.6103;6103;53663;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.090278098457205, -1.6916319858105178;"{""coordinates"": [-1.691631985810518, 48.090278098457205], ""type"": ""Point""}";accident_horsintersection_cumul5.6104;6104;53854;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.10697759726432, -1.724940379529918;"{""coordinates"": [-1.724940379529918, 48.10697759726432], ""type"": ""Point""}";accident_horsintersection_cumul5.6108;6108;53900;2017;2021;2;0;0;2;2021-01-01T01:00:00+01:00
48.10708907305688, -1.7213640315545948;"{""coordinates"": [-1.721364031554595, 48.10708907305688], ""type"": ""Point""}";accident_horsintersection_cumul5.6109;6109;53905;2017;2021;2;0;0;2;2021-01-01T01:00:00+01:00
48.107163176695735, -1.7233253350362825;"{""coordinates"": [-1.723325335036282, 48.107163176695735], ""type"": ""Point""}";accident_horsintersection_cumul5.6111;6111;53910;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.12579255606828, -1.7197603848446548;"{""coordinates"": [-1.719760384844655, 48.12579255606828], ""type"": ""Point""}";accident_horsintersection_cumul5.6117;6117;53959;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.13038835479993, -1.6589765381350101;"{""coordinates"": [-1.65897653813501, 48.13038835479993], ""type"": ""Point""}";accident_horsintersection_cumul5.6123;6123;54171;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.1303656110325, -1.6581361592206507;"{""coordinates"": [-1.658136159220651, 48.1303656110325], ""type"": ""Point""}";accident_horsintersection_cumul5.6124;6124;54173;2017;2021;2;0;1;1;2021-01-01T01:00:00+01:00
48.10975606794834, -1.7177959003914247;"{""coordinates"": [-1.717795900391425, 48.10975606794834], ""type"": ""Point""}";accident_horsintersection_cumul5.6137;6137;54369;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.10700334312903, -1.7180997489910732;"{""coordinates"": [-1.718099748991073, 48.10700334312903], ""type"": ""Point""}";accident_horsintersection_cumul5.6138;6138;54375;2017;2021;2;0;1;5;2021-01-01T01:00:00+01:00
48.10828126193627, -1.7178816232388587;"{""coordinates"": [-1.717881623238859, 48.10828126193627], ""type"": ""Point""}";accident_horsintersection_cumul5.6139;6139;54377;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.10713689258322, -1.7197971662826548;"{""coordinates"": [-1.719797166282655, 48.10713689258322], ""type"": ""Point""}";accident_horsintersection_cumul5.6140;6140;54381;2017;2021;3;0;0;3;2021-01-01T01:00:00+01:00
48.11407479171702, -1.6359420111848693;"{""coordinates"": [-1.635942011184869, 48.11407479171702], ""type"": ""Point""}";accident_horsintersection_cumul5.6143;6143;54501;2017;2021;1;0;1;1;2021-01-01T01:00:00+01:00
48.114035268150886, -1.6347511717898178;"{""coordinates"": [-1.634751171789818, 48.114035268150886], ""type"": ""Point""}";accident_horsintersection_cumul5.6145;6145;54522;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.10295154843701, -1.6843214021398867;"{""coordinates"": [-1.684321402139887, 48.10295154843701], ""type"": ""Point""}";accident_horsintersection_cumul5.6155;6155;54915;2017;2021;2;0;0;2;2021-01-01T01:00:00+01:00
48.10430603730068, -1.6701626033315458;"{""coordinates"": [-1.670162603331546, 48.10430603730068], ""type"": ""Point""}";accident_horsintersection_cumul5.6163;6163;55224;2017;2021;2;0;0;2;2021-01-01T01:00:00+01:00
48.121930712162325, -1.6818891595042813;"{""coordinates"": [-1.681889159504281, 48.121930712162325], ""type"": ""Point""}";accident_horsintersection_cumul5.6166;6166;55336;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.087126018240454, -1.6445281004968635;"{""coordinates"": [-1.644528100496863, 48.087126018240454], ""type"": ""Point""}";accident_horsintersection_cumul5.6173;6173;55814;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.10363926827932, -1.6625208464655366;"{""coordinates"": [-1.662520846465537, 48.10363926827932], ""type"": ""Point""}";accident_horsintersection_cumul5.6175;6175;55833;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.08963574010918, -1.6836535318058485;"{""coordinates"": [-1.683653531805849, 48.08963574010918], ""type"": ""Point""}";accident_horsintersection_cumul5.6179;6179;55859;2017;2021;2;0;0;2;2021-01-01T01:00:00+01:00
48.083559036026706, -1.6615979351969057;"{""coordinates"": [-1.661597935196906, 48.083559036026706], ""type"": ""Point""}";accident_horsintersection_cumul5.6190;6190;56101;2017;2021;1;0;0;2;2021-01-01T01:00:00+01:00
48.08828395733875, -1.6668388007100206;"{""coordinates"": [-1.666838800710021, 48.08828395733875], ""type"": ""Point""}";accident_horsintersection_cumul5.6193;6193;56145;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.085859343281925, -1.6610741639779294;"{""coordinates"": [-1.661074163977929, 48.085859343281925], ""type"": ""Point""}";accident_horsintersection_cumul5.6194;6194;56224;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.091298985348445, -1.6565170335132258;"{""coordinates"": [-1.656517033513226, 48.091298985348445], ""type"": ""Point""}";accident_horsintersection_cumul5.6195;6195;56233;2017;2021;2;0;0;2;2021-01-01T01:00:00+01:00
48.08757982913327, -1.6457033165298285;"{""coordinates"": [-1.645703316529828, 48.08757982913327], ""type"": ""Point""}";accident_horsintersection_cumul5.6200;6200;56332;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.11212345693951, -1.6192837044261719;"{""coordinates"": [-1.619283704426172, 48.11212345693951], ""type"": ""Point""}";accident_horsintersection_cumul5.6205;6205;56620;2017;2021;2;0;0;2;2021-01-01T01:00:00+01:00
48.11093591231956, -1.7181515953170894;"{""coordinates"": [-1.718151595317089, 48.11093591231956], ""type"": ""Point""}";accident_horsintersection_cumul5.6208;6208;56874;2017;2021;4;0;0;6;2021-01-01T01:00:00+01:00
48.088587670407826, -1.633231939484876;"{""coordinates"": [-1.633231939484876, 48.088587670407826], ""type"": ""Point""}";accident_horsintersection_cumul5.6214;6214;56925;2017;2021;1;0;0;2;2021-01-01T01:00:00+01:00
48.23853267133761, -1.867955121785978;"{""coordinates"": [-1.867955121785978, 48.23853267133761], ""type"": ""Point""}";accident_horsintersection_cumul5.6230;6230;61229;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.110284035732754, -1.6927379320184823;"{""coordinates"": [-1.692737932018482, 48.110284035732754], ""type"": ""Point""}";accident_horsintersection_cumul5.6240;6240;63045;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
