Ligne (ID);Ligne (nom court);Code du sens;Destination;Point d'arrêt (ID);Point d'arrêt (nom);Coordonnées;Arrivée;Départ;Précision;idRame
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 19:57:37+0200;2025-06-19T19:57:59+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 19:28:04+0200;2025-06-19T19:28:26+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 18:11:33+0200;2025-06-19T18:11:52+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 20:00:54+0200;2025-06-19T20:01:16+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 19:54:20+0200;2025-06-19T19:54:42+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 18:14:14+0200;2025-06-19T18:14:33+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 20:04:11+0200;2025-06-19T20:04:33+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 20:20:36+0200;2025-06-19T20:20:55+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 18:22:17+0200;2025-06-19T18:22:36+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 20:10:45+0200;2025-06-19T20:11:07+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 20:23:47+0200;2025-06-19T20:24:06+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 18:24:58+0200;2025-06-19T18:25:17+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 20:31:41+0200;2025-06-19T20:32:00+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:12:57+0200;2025-06-19T18:13:16+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 18:30:20+0200;2025-06-19T18:30:39+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 20:43:32+0200;2025-06-19T20:43:51+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:18:19+0200;2025-06-19T18:18:38+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 18:38:23+0200;2025-06-19T18:38:42+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 20:48:00+0200;2025-06-19T20:48:19+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:26:22+0200;2025-06-19T18:26:41+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 18:49:07+0200;2025-06-19T18:49:29+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 17:53:07+0200;2025-06-19T17:53:26+02:00;Temps réel;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:31:44+0200;2025-06-19T18:32:03+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 18:52:15+0200;2025-06-19T18:52:37+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 17:55:19+0200;2025-06-19T17:55:38+02:00;Temps réel;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:37:06+0200;2025-06-19T18:37:25+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 18:55:32+0200;2025-06-19T18:55:54+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:15:38+0200;2025-06-19T18:15:57+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:39:47+0200;2025-06-19T18:40:06+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 19:05:23+0200;2025-06-19T19:05:45+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:21:00+0200;2025-06-19T18:21:19+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:42:28+0200;2025-06-19T18:42:47+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 19:21:30+0200;2025-06-19T19:21:52+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:23:41+0200;2025-06-19T18:24:00+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 19:00:13+0200;2025-06-19T19:00:32+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 19:24:47+0200;2025-06-19T19:25:09+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:29:03+0200;2025-06-19T18:29:22+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 19:03:30+0200;2025-06-19T19:03:49+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 19:31:21+0200;2025-06-19T19:31:43+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:34:25+0200;2025-06-19T18:34:44+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 19:10:04+0200;2025-06-19T19:10:23+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 19:34:38+0200;2025-06-19T19:35:00+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:45:09+0200;2025-06-19T18:45:28+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 19:22:57+0200;2025-06-19T19:23:16+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 19:44:29+0200;2025-06-19T19:44:51+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:50:31+0200;2025-06-19T18:50:50+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 19:26:14+0200;2025-06-19T19:26:33+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 19:51:03+0200;2025-06-19T19:51:25+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 19:13:21+0200;2025-06-19T19:13:40+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 19:32:48+0200;2025-06-19T19:33:07+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 20:07:28+0200;2025-06-19T20:07:50+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 19:19:40+0200;2025-06-19T19:19:59+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 19:36:05+0200;2025-06-19T19:36:24+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 20:14:02+0200;2025-06-19T20:14:24+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 19:29:31+0200;2025-06-19T19:29:50+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 19:59:04+0200;2025-06-19T19:59:23+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 20:17:19+0200;2025-06-19T20:17:41+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 19:39:22+0200;2025-06-19T19:39:41+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 20:02:21+0200;2025-06-19T20:02:40+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 20:27:44+0200;2025-06-19T20:28:03+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 19:42:39+0200;2025-06-19T19:42:58+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 20:15:29+0200;2025-06-19T20:15:48+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 20:35:38+0200;2025-06-19T20:35:57+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 19:45:56+0200;2025-06-19T19:46:15+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 20:22:03+0200;2025-06-19T20:22:22+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5053;Joliot-Curie - Chateaubriand;48.1242922801835, -1.65147442241401;2025-06-19 20:39:35+0200;2025-06-19T20:39:54+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 19:49:13+0200;2025-06-19T19:49:32+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 20:25:14+0200;2025-06-19T20:25:33+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 17:56:51+0200;2025-06-19T17:57:10+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 19:55:47+0200;2025-06-19T19:56:06+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:00:51+0200;2025-06-19T18:01:10+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 17:59:32+0200;2025-06-19T17:59:51+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 20:05:38+0200;2025-06-19T20:05:57+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:19:38+0200;2025-06-19T18:19:57+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:02:13+0200;2025-06-19T18:02:32+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 20:12:12+0200;2025-06-19T20:12:31+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:33:03+0200;2025-06-19T18:33:22+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:04:54+0200;2025-06-19T18:05:13+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 20:18:46+0200;2025-06-19T20:19:05+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:35:44+0200;2025-06-19T18:36:03+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:07:35+0200;2025-06-19T18:07:54+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 20:41:02+0200;2025-06-19T20:41:21+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:43:47+0200;2025-06-19T18:44:06+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:10:16+0200;2025-06-19T18:10:35+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 17:55:29+0200;2025-06-19T17:55:48+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:54:58+0200;2025-06-19T18:55:18+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:47:50+0200;2025-06-19T18:48:09+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 17:58:10+0200;2025-06-19T17:58:29+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:58:15+0200;2025-06-19T18:58:35+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:53:39+0200;2025-06-19T18:53:58+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:03:32+0200;2025-06-19T18:03:51+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 19:01:32+0200;2025-06-19T19:01:52+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 18:56:56+0200;2025-06-19T18:57:15+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:08:54+0200;2025-06-19T18:09:13+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 19:04:49+0200;2025-06-19T19:05:09+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 19:06:47+0200;2025-06-19T19:07:06+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:16:57+0200;2025-06-19T18:17:16+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 19:27:33+0200;2025-06-19T19:27:53+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 19:16:38+0200;2025-06-19T19:16:57+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:22:19+0200;2025-06-19T18:22:38+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 19:34:07+0200;2025-06-19T19:34:27+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 19:52:30+0200;2025-06-19T19:52:49+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:30:22+0200;2025-06-19T18:30:41+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 19:47:15+0200;2025-06-19T19:47:35+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 20:08:55+0200;2025-06-19T20:09:14+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:49:09+0200;2025-06-19T18:49:29+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 19:53:49+0200;2025-06-19T19:54:09+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 20:29:11+0200;2025-06-19T20:29:30+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 19:08:06+0200;2025-06-19T19:08:26+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 20:00:23+0200;2025-06-19T20:00:43+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 20:33:08+0200;2025-06-19T20:33:27+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 19:11:23+0200;2025-06-19T19:11:43+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 20:20:05+0200;2025-06-19T20:20:24+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 20:37:05+0200;2025-06-19T20:37:24+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 19:20:59+0200;2025-06-19T19:21:19+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 20:26:33+0200;2025-06-19T20:26:52+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 20:44:59+0200;2025-06-19T20:45:18+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 19:24:16+0200;2025-06-19T19:24:36+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 20:38:24+0200;2025-06-19T20:38:43+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5054;Les Gayeulles;48.1294068896457, -1.6578679665894;2025-06-19 20:49:24+0200;2025-06-19T20:49:43+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 19:43:58+0200;2025-06-19T19:44:18+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 20:46:18+0200;2025-06-19T20:46:37+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 17:51:26+0200;2025-06-19T17:51:45+02:00;Temps réel;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 20:03:40+0200;2025-06-19T20:04:00+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5056;Jules Ferry;48.1186628618151, -1.67091832948325;2025-06-19 17:52:53+0200;2025-06-19T17:53:12+02:00;Temps réel;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 17:54:26+0200;2025-06-19T17:54:45+02:00;Temps réel;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 20:06:57+0200;2025-06-19T20:07:17+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5056;Jules Ferry;48.1186628618151, -1.67091832948325;2025-06-19 17:56:56+0200;2025-06-19T17:57:20+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:06:13+0200;2025-06-19T18:06:32+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 20:13:31+0200;2025-06-19T20:13:51+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5056;Jules Ferry;48.1186628618151, -1.67091832948325;2025-06-19 17:59:37+0200;2025-06-19T18:00:01+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:11:35+0200;2025-06-19T18:11:54+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 20:16:48+0200;2025-06-19T20:17:08+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5056;Jules Ferry;48.1186628618151, -1.67091832948325;2025-06-19 18:04:59+0200;2025-06-19T18:05:23+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:14:16+0200;2025-06-19T18:14:35+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 20:23:22+0200;2025-06-19T20:23:41+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5056;Jules Ferry;48.1186628618151, -1.67091832948325;2025-06-19 18:07:40+0200;2025-06-19T18:08:04+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:25:00+0200;2025-06-19T18:25:19+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 20:30:30+0200;2025-06-19T20:30:49+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5056;Jules Ferry;48.1186628618151, -1.67091832948325;2025-06-19 18:15:43+0200;2025-06-19T18:16:07+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:27:41+0200;2025-06-19T18:28:00+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 20:42:21+0200;2025-06-19T20:42:40+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5056;Jules Ferry;48.1186628618151, -1.67091832948325;2025-06-19 18:42:33+0200;2025-06-19T18:42:57+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:38:25+0200;2025-06-19T18:38:44+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5056;Jules Ferry;48.1186628618151, -1.67091832948325;2025-06-19 17:55:53+0200;2025-06-19T17:56:12+02:00;Temps réel;
1002;b;0;Saint-Jacques - Gaîté;5056;Jules Ferry;48.1186628618151, -1.67091832948325;2025-06-19 18:50:36+0200;2025-06-19T18:50:56+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:41:06+0200;2025-06-19T18:41:25+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5056;Jules Ferry;48.1186628618151, -1.67091832948325;2025-06-19 18:02:18+0200;2025-06-19T18:02:42+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5056;Jules Ferry;48.1186628618151, -1.67091832948325;2025-06-19 19:12:50+0200;2025-06-19T19:13:10+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5055;Gros-Chêne;48.1250689151491, -1.66449165463879;2025-06-19 18:46:28+0200;2025-06-19T18:46:47+02:00;Applicable;
1002;b;0;Saint-Jacques - Gaîté;5056;Jules Ferry;48.1186628618151, -1.67091832948325;2025-06-19 18:10:21+0200;2025-06-19T18:10:45+02:00;Applicable;
