Ligne (ID);Ligne (nom court);Code du sens;Destination;Point d'arrêt (ID);Point d'arrêt (nom);Coordonnées;Arrivée (théorique);Départ (théorique);Arrivée;Départ;Course (ID);Bus (ID);Bus (numéro);Précision;Visibilité;heureExtraction
0012;12;1;Villejean-U;1370;Lenoir;48.121959, -1.68349;2025-06-19T20:02:00+02:00;2025-06-19T20:02:00+02:00;2025-06-19T20:02:31+02:00;2025-06-19T20:02:31+02:00;268437568;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1363;Sainte-Thérèse;48.097686, -1.662908;2025-06-19T20:18:00+02:00;2025-06-19T20:18:00+02:00;2025-06-19T20:18:25+02:00;2025-06-19T20:18:25+02:00;268437676;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1678;Malraux;48.133645, -1.703096;2025-06-19T19:23:00+02:00;2025-06-19T19:23:00+02:00;2025-06-19T19:23:00+02:00;2025-06-19T19:23:00+02:00;268437524;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1099;Saint-Martin;48.123593, -1.683579;2025-06-19T20:03:00+02:00;2025-06-19T20:03:00+02:00;2025-06-19T20:03:40+02:00;2025-06-19T20:03:40+02:00;268437568;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1333;Jacques Cartier;48.097913, -1.67519;2025-06-19T20:22:00+02:00;2025-06-19T20:22:00+02:00;2025-06-19T20:22:10+02:00;2025-06-19T20:22:10+02:00;268437676;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1678;Malraux;48.133645, -1.703096;2025-06-19T17:58:00+02:00;2025-06-19T17:58:00+02:00;2025-06-19T18:03:18+02:00;2025-06-19T18:03:18+02:00;268437538;-1301752704;-1301752704;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1682;Normandie;48.123628, -1.709222;2025-06-19T20:20:00+02:00;2025-06-19T20:20:00+02:00;2025-06-19T20:20:00+02:00;2025-06-19T20:20:00+02:00;268437568;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1141;Ginguené;48.099786, -1.67576;2025-06-19T20:22:00+02:00;2025-06-19T20:22:00+02:00;2025-06-19T20:22:58+02:00;2025-06-19T20:22:58+02:00;268437676;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1682;Normandie;48.123628, -1.709222;2025-06-19T18:05:00+02:00;2025-06-19T18:05:00+02:00;2025-06-19T18:09:30+02:00;2025-06-19T18:09:30+02:00;268437538;-1301752704;-1301752704;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1424;Cours Kennedy;48.121246, -1.707935;2025-06-19T20:21:00+02:00;2025-06-19T20:21:00+02:00;2025-06-19T20:21:26+02:00;2025-06-19T20:21:26+02:00;268437568;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1705;Fossés;48.11329, -1.675156;2025-06-19T20:31:00+02:00;2025-06-19T20:31:00+02:00;2025-06-19T20:31:05+02:00;2025-06-19T20:31:05+02:00;268437676;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1747;La Poterie;48.087285, -1.642585;2025-06-19T18:25:00+02:00;2025-06-19T18:25:00+02:00;2025-06-19T18:15:47+02:00;2025-06-19T18:25:00+02:00;268437553;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1344;Galicie;48.087695, -1.650116;2025-06-19T17:57:00+02:00;2025-06-19T17:57:00+02:00;2025-06-19T17:57:01+02:00;2025-06-19T17:57:01+02:00;268437581;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1572;Vincennes;48.118011, -1.675247;2025-06-19T20:33:00+02:00;2025-06-19T20:33:00+02:00;2025-06-19T20:33:58+02:00;2025-06-19T20:33:58+02:00;268437676;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1365;Ormeaux;48.097759, -1.669245;2025-06-19T18:35:00+02:00;2025-06-19T18:35:00+02:00;2025-06-19T18:35:29+02:00;2025-06-19T18:35:29+02:00;268437553;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1363;Sainte-Thérèse;48.097686, -1.662908;2025-06-19T18:04:00+02:00;2025-06-19T18:04:00+02:00;2025-06-19T18:04:25+02:00;2025-06-19T18:04:25+02:00;268437581;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;9230;Hôtel Dieu;48.119055, -1.677848;2025-06-19T20:35:00+02:00;2025-06-19T20:35:00+02:00;2025-06-19T20:35:00+02:00;2025-06-19T20:35:00+02:00;268437676;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1702;TNB;48.108495, -1.673578;2025-06-19T18:45:00+02:00;2025-06-19T18:45:00+02:00;2025-06-19T18:45:03+02:00;2025-06-19T18:45:03+02:00;268437553;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1364;Bigot de Préameneu;48.098037, -1.667119;2025-06-19T18:05:00+02:00;2025-06-19T18:05:00+02:00;2025-06-19T18:05:51+02:00;2025-06-19T18:05:51+02:00;268437581;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1100;Cimetière Nord;48.124557, -1.681716;2025-06-19T20:40:00+02:00;2025-06-19T20:40:00+02:00;2025-06-19T20:40:00+02:00;2025-06-19T20:40:00+02:00;268437676;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1704;Sévigné;48.115932, -1.674138;2025-06-19T18:49:00+02:00;2025-06-19T18:49:00+02:00;2025-06-19T18:49:53+02:00;2025-06-19T18:49:53+02:00;268437553;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1333;Jacques Cartier;48.097913, -1.67519;2025-06-19T18:08:00+02:00;2025-06-19T18:08:00+02:00;2025-06-19T18:08:24+02:00;2025-06-19T18:08:24+02:00;268437581;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1677;Mandela;48.134826, -1.698777;2025-06-19T20:47:00+02:00;2025-06-19T20:47:00+02:00;2025-06-19T20:47:48+02:00;2025-06-19T20:47:48+02:00;268437676;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1369;Auberge de Jeunesse;48.120276, -1.681048;2025-06-19T18:54:00+02:00;2025-06-19T18:54:00+02:00;2025-06-19T18:54:15+02:00;2025-06-19T18:54:15+02:00;268437553;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1722;Gares;48.104166, -1.672607;2025-06-19T18:13:00+02:00;2025-06-19T18:13:00+02:00;2025-06-19T18:13:00+02:00;2025-06-19T18:13:00+02:00;268437581;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1679;Parc Beauregard;48.130992, -1.703946;2025-06-19T20:50:00+02:00;2025-06-19T20:50:00+02:00;2025-06-19T20:50:00+02:00;2025-06-19T20:50:00+02:00;268437676;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1099;Saint-Martin;48.123593, -1.683579;2025-06-19T18:56:00+02:00;2025-06-19T18:56:00+02:00;2025-06-19T18:56:40+02:00;2025-06-19T18:56:40+02:00;268437553;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1704;Sévigné;48.115932, -1.674138;2025-06-19T18:21:00+02:00;2025-06-19T18:21:00+02:00;2025-06-19T18:21:53+02:00;2025-06-19T18:21:53+02:00;268437581;;;Temps réel;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;3016;Cucé;48.093561, -1.607497;2025-06-19T18:42:00+02:00;2025-06-19T18:42:00+02:00;2025-06-19T18:35:13+02:00;2025-06-19T18:42:00+02:00;268437692;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1041;Trois Croix;48.129061, -1.683692;2025-06-19T18:59:00+02:00;2025-06-19T18:59:00+02:00;2025-06-19T18:59:23+02:00;2025-06-19T18:59:23+02:00;268437553;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1041;Trois Croix;48.129061, -1.683692;2025-06-19T18:31:00+02:00;2025-06-19T18:31:00+02:00;2025-06-19T18:31:35+02:00;2025-06-19T18:31:35+02:00;268437581;;;Temps réel;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;3011;Hallouvry;48.09038, -1.61528;2025-06-19T18:44:00+02:00;2025-06-19T18:44:00+02:00;2025-06-19T18:44:41+02:00;2025-06-19T18:44:41+02:00;268437692;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;2803;La Plesse;48.137571, -1.687363;2025-06-19T19:02:00+02:00;2025-06-19T19:02:00+02:00;2025-06-19T19:02:56+02:00;2025-06-19T19:02:56+02:00;268437553;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1102;Donelière;48.131161, -1.684497;2025-06-19T18:32:00+02:00;2025-06-19T18:32:00+02:00;2025-06-19T18:32:24+02:00;2025-06-19T18:32:24+02:00;268437581;;;Temps réel;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;3012;Bourgogne;48.089003, -1.612653;2025-06-19T18:45:00+02:00;2025-06-19T18:45:00+02:00;2025-06-19T18:45:25+02:00;2025-06-19T18:45:25+02:00;268437692;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;2863;Cerisaie;48.137053, -1.690577;2025-06-19T19:03:00+02:00;2025-06-19T19:03:00+02:00;2025-06-19T19:03:42+02:00;2025-06-19T19:03:42+02:00;268437553;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;2803;La Plesse;48.137571, -1.687363;2025-06-19T18:35:00+02:00;2025-06-19T18:35:00+02:00;2025-06-19T18:35:39+02:00;2025-06-19T18:35:39+02:00;268437581;;;Temps réel;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;3007;Loges;48.090463, -1.624012;2025-06-19T18:49:00+02:00;2025-06-19T18:49:00+02:00;2025-06-19T18:49:00+02:00;2025-06-19T18:49:00+02:00;268437692;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1678;Malraux;48.133645, -1.703096;2025-06-19T19:08:00+02:00;2025-06-19T19:08:00+02:00;2025-06-19T19:08:00+02:00;2025-06-19T19:08:00+02:00;268437553;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1677;Mandela;48.134826, -1.698777;2025-06-19T18:39:00+02:00;2025-06-19T18:39:00+02:00;2025-06-19T18:39:48+02:00;2025-06-19T18:39:48+02:00;268437581;;;Temps réel;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;3018;Rocade Sud;48.085562, -1.627119;2025-06-19T18:53:00+02:00;2025-06-19T18:53:00+02:00;2025-06-19T18:53:00+02:00;2025-06-19T18:53:00+02:00;268437692;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1679;Parc Beauregard;48.130992, -1.703946;2025-06-19T19:09:00+02:00;2025-06-19T19:09:00+02:00;2025-06-19T19:09:12+02:00;2025-06-19T19:09:12+02:00;268437553;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1681;La Harpe;48.125455, -1.710391;2025-06-19T18:46:00+02:00;2025-06-19T18:46:00+02:00;2025-06-19T18:46:02+02:00;2025-06-19T18:46:02+02:00;268437581;;;Temps réel;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;1443;Binquenais Collège;48.091616, -1.662477;2025-06-19T19:05:00+02:00;2025-06-19T19:05:00+02:00;2025-06-19T19:05:45+02:00;2025-06-19T19:05:45+02:00;268437692;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1682;Normandie;48.123628, -1.709222;2025-06-19T19:14:00+02:00;2025-06-19T19:14:00+02:00;2025-06-19T19:14:00+02:00;2025-06-19T19:14:00+02:00;268437553;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1682;Normandie;48.123628, -1.709222;2025-06-19T18:47:00+02:00;2025-06-19T18:47:00+02:00;2025-06-19T18:47:00+02:00;2025-06-19T18:47:00+02:00;268437581;;;Temps réel;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;1445;Clemenceau;48.093128, -1.674662;2025-06-19T19:10:00+02:00;2025-06-19T19:10:00+02:00;2025-06-19T19:10:00+02:00;2025-06-19T19:10:00+02:00;268437692;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1424;Cours Kennedy;48.121246, -1.707935;2025-06-19T19:15:00+02:00;2025-06-19T19:15:00+02:00;2025-06-19T19:15:26+02:00;2025-06-19T19:15:26+02:00;268437553;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1424;Cours Kennedy;48.121246, -1.707935;2025-06-19T18:48:00+02:00;2025-06-19T18:48:00+02:00;2025-06-19T18:48:26+02:00;2025-06-19T18:48:26+02:00;268437581;;;Temps réel;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;1134;Canada;48.085244, -1.682269;2025-06-19T19:17:00+02:00;2025-06-19T19:17:00+02:00;2025-06-19T19:17:33+02:00;2025-06-19T19:17:33+02:00;268437692;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1669;Villejean-Université;48.121347, -1.705587;2025-06-19T19:17:00+02:00;2025-06-19T19:17:00+02:00;2025-06-19T19:17:00+02:00;2025-06-19T19:17:00+02:00;268437553;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1669;Villejean-Université;48.121347, -1.705587;2025-06-19T18:50:00+02:00;2025-06-19T18:50:00+02:00;2025-06-19T18:50:00+02:00;2025-06-19T18:50:00+02:00;268437581;;;Temps réel;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;2207;Lilas;48.09409, -1.699573;2025-06-19T19:26:00+02:00;2025-06-19T19:26:00+02:00;2025-06-19T19:26:38+02:00;2025-06-19T19:26:38+02:00;268437692;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1572;Vincennes;48.118011, -1.675247;2025-06-19T17:53:00+02:00;2025-06-19T17:53:00+02:00;2025-06-19T17:56:34+02:00;2025-06-19T17:56:34+02:00;268437566;1618342784;1618342784;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1747;La Poterie;48.087285, -1.642585;2025-06-19T18:55:00+02:00;2025-06-19T18:55:00+02:00;2025-06-19T18:47:25+02:00;2025-06-19T18:55:00+02:00;268437588;;;Temps réel;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;2213;Jean Marin;48.082476, -1.715442;2025-06-19T19:32:00+02:00;2025-06-19T19:32:00+02:00;2025-06-19T19:32:32+02:00;2025-06-19T19:32:32+02:00;268437692;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;9230;Hôtel Dieu;48.119055, -1.677848;2025-06-19T17:55:00+02:00;2025-06-19T17:55:00+02:00;2025-06-19T17:58:32+02:00;2025-06-19T17:58:32+02:00;268437566;1618342784;1618342784;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1333;Jacques Cartier;48.097913, -1.67519;2025-06-19T19:07:00+02:00;2025-06-19T19:07:00+02:00;2025-06-19T19:07:10+02:00;2025-06-19T19:07:10+02:00;268437588;;;Applicable;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;2224;Morinais;48.07506, -1.716066;2025-06-19T19:34:00+02:00;2025-06-19T19:34:00+02:00;2025-06-19T19:34:43+02:00;2025-06-19T19:34:43+02:00;268437692;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1370;Lenoir;48.121959, -1.68349;2025-06-19T17:58:00+02:00;2025-06-19T17:58:00+02:00;2025-06-19T18:01:33+02:00;2025-06-19T18:01:33+02:00;268437566;1618342784;1618342784;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1722;Gares;48.104166, -1.672607;2025-06-19T19:11:00+02:00;2025-06-19T19:11:00+02:00;2025-06-19T19:11:00+02:00;2025-06-19T19:11:00+02:00;268437588;;;Applicable;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;2243;Aire Libre;48.067363, -1.721863;2025-06-19T19:39:00+02:00;2025-06-19T19:39:00+02:00;2025-06-19T19:39:01+02:00;2025-06-19T19:39:01+02:00;268437692;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1099;Saint-Martin;48.123593, -1.683579;2025-06-19T17:59:00+02:00;2025-06-19T17:59:00+02:00;2025-06-19T18:02:31+02:00;2025-06-19T18:02:31+02:00;268437566;1618342784;1618342784;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1706;Place Pasteur;48.111118, -1.674557;2025-06-19T19:16:00+02:00;2025-06-19T19:16:00+02:00;2025-06-19T19:16:00+02:00;2025-06-19T19:16:00+02:00;268437588;;;Applicable;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;2242;Centre Météo;48.065007, -1.724716;2025-06-19T19:40:00+02:00;2025-06-19T19:40:00+02:00;2025-06-19T19:40:00+02:00;2025-06-19T19:40:00+02:00;268437692;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1041;Trois Croix;48.129061, -1.683692;2025-06-19T18:02:00+02:00;2025-06-19T18:02:00+02:00;2025-06-19T18:05:33+02:00;2025-06-19T18:05:33+02:00;268437566;1618342784;1618342784;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1705;Fossés;48.11329, -1.675156;2025-06-19T19:17:00+02:00;2025-06-19T19:17:00+02:00;2025-06-19T19:17:05+02:00;2025-06-19T19:17:05+02:00;268437588;;;Applicable;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;2244;Parc Expo;48.059798, -1.734533;2025-06-19T19:41:00+02:00;2025-06-19T19:41:00+02:00;2025-06-19T19:41:43+02:00;2025-06-19T19:41:43+02:00;268437692;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1371;Lycée Mendès France;48.133316, -1.685114;2025-06-19T18:04:00+02:00;2025-06-19T18:04:00+02:00;2025-06-19T18:07:42+02:00;2025-06-19T18:07:42+02:00;268437566;1618342784;1618342784;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1704;Sévigné;48.115932, -1.674138;2025-06-19T19:18:00+02:00;2025-06-19T19:18:00+02:00;2025-06-19T19:18:24+02:00;2025-06-19T19:18:24+02:00;268437588;;;Applicable;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;2207;Lilas;48.09409, -1.699573;2025-06-19T17:53:00+02:00;2025-06-19T17:53:00+02:00;2025-06-19T18:02:32+02:00;2025-06-19T18:02:32+02:00;268437697;-2141260704;-2141260704;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;2854;Grand Quartier;48.134578, -1.69376;2025-06-19T18:10:00+02:00;2025-06-19T18:10:00+02:00;2025-06-19T18:12:32+02:00;2025-06-19T18:12:32+02:00;268437566;1618342784;1618342784;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1572;Vincennes;48.118011, -1.675247;2025-06-19T19:19:00+02:00;2025-06-19T19:19:00+02:00;2025-06-19T19:19:58+02:00;2025-06-19T19:19:58+02:00;268437588;;;Applicable;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;2278;Saint-Jacques - Gaîté;48.091922, -1.703955;2025-06-19T17:56:00+02:00;2025-06-19T17:56:00+02:00;2025-06-19T18:04:35+02:00;2025-06-19T18:04:35+02:00;268437697;-2141260704;-2141260704;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1676;Dulac;48.133557, -1.695983;2025-06-19T18:10:00+02:00;2025-06-19T18:10:00+02:00;2025-06-19T18:13:34+02:00;2025-06-19T18:13:34+02:00;268437566;1618342784;1618342784;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;9230;Hôtel Dieu;48.119055, -1.677848;2025-06-19T19:21:00+02:00;2025-06-19T19:21:00+02:00;2025-06-19T19:21:00+02:00;2025-06-19T19:21:00+02:00;268437588;;;Applicable;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;2213;Jean Marin;48.082476, -1.715442;2025-06-19T18:02:00+02:00;2025-06-19T18:02:00+02:00;2025-06-19T18:11:11+02:00;2025-06-19T18:11:11+02:00;268437697;-2141260704;-2141260704;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1678;Malraux;48.133645, -1.703096;2025-06-19T18:13:00+02:00;2025-06-19T18:13:00+02:00;2025-06-19T18:15:32+02:00;2025-06-19T18:15:32+02:00;268437566;1618342784;1618342784;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1369;Auberge de Jeunesse;48.120276, -1.681048;2025-06-19T19:22:00+02:00;2025-06-19T19:22:00+02:00;2025-06-19T19:22:15+02:00;2025-06-19T19:22:15+02:00;268437588;;;Applicable;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;2233;Abbé Grimault;48.067416, -1.717317;2025-06-19T18:09:00+02:00;2025-06-19T18:09:00+02:00;2025-06-19T18:17:35+02:00;2025-06-19T18:17:35+02:00;268437697;-2141260704;-2141260704;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1682;Normandie;48.123628, -1.709222;2025-06-19T18:19:00+02:00;2025-06-19T18:19:00+02:00;2025-06-19T18:21:32+02:00;2025-06-19T18:21:32+02:00;268437566;1618342784;1618342784;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1100;Cimetière Nord;48.124557, -1.681716;2025-06-19T19:26:00+02:00;2025-06-19T19:26:00+02:00;2025-06-19T19:26:00+02:00;2025-06-19T19:26:00+02:00;268437588;;;Applicable;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;2243;Aire Libre;48.067363, -1.721863;2025-06-19T18:10:00+02:00;2025-06-19T18:10:00+02:00;2025-06-19T18:18:36+02:00;2025-06-19T18:18:36+02:00;268437697;-2141260704;-2141260704;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1747;La Poterie;48.087285, -1.642585;2025-06-19T19:35:00+02:00;2025-06-19T19:35:00+02:00;2025-06-19T19:22:00+02:00;2025-06-19T19:35:00+02:00;268437568;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1102;Donelière;48.131161, -1.684497;2025-06-19T19:28:00+02:00;2025-06-19T19:28:00+02:00;2025-06-19T19:28:06+02:00;2025-06-19T19:28:06+02:00;268437588;;;Applicable;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;2242;Centre Météo;48.065007, -1.724716;2025-06-19T18:11:00+02:00;2025-06-19T18:11:00+02:00;2025-06-19T18:19:35+02:00;2025-06-19T18:19:35+02:00;268437697;-2141260704;-2141260704;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1365;Ormeaux;48.097759, -1.669245;2025-06-19T19:45:00+02:00;2025-06-19T19:45:00+02:00;2025-06-19T19:45:29+02:00;2025-06-19T19:45:29+02:00;268437568;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1371;Lycée Mendès France;48.133316, -1.685114;2025-06-19T19:28:00+02:00;2025-06-19T19:28:00+02:00;2025-06-19T19:28:50+02:00;2025-06-19T19:28:50+02:00;268437588;;;Applicable;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;2244;Parc Expo;48.059798, -1.734533;2025-06-19T18:12:00+02:00;2025-06-19T18:12:00+02:00;2025-06-19T18:21:16+02:00;2025-06-19T18:21:16+02:00;268437697;-2141260704;-2141260704;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1706;Place Pasteur;48.111118, -1.674557;2025-06-19T19:55:00+02:00;2025-06-19T19:55:00+02:00;2025-06-19T19:55:00+02:00;2025-06-19T19:55:00+02:00;268437568;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;2803;La Plesse;48.137571, -1.687363;2025-06-19T19:30:00+02:00;2025-06-19T19:30:00+02:00;2025-06-19T19:30:56+02:00;2025-06-19T19:30:56+02:00;268437588;;;Applicable;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;1343;La Poterie;48.087638, -1.645994;2025-06-19T18:45:00+02:00;2025-06-19T18:45:00+02:00;2025-06-19T18:45:00+02:00;2025-06-19T18:45:00+02:00;268437717;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1100;Cimetière Nord;48.124557, -1.681716;2025-06-19T20:05:00+02:00;2025-06-19T20:05:00+02:00;2025-06-19T20:05:00+02:00;2025-06-19T20:05:00+02:00;268437568;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1677;Mandela;48.134826, -1.698777;2025-06-19T19:34:00+02:00;2025-06-19T19:34:00+02:00;2025-06-19T19:34:48+02:00;2025-06-19T19:34:48+02:00;268437588;;;Applicable;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;1440;Le Blosne;48.086868, -1.653949;2025-06-19T18:47:00+02:00;2025-06-19T18:47:00+02:00;2025-06-19T18:47:15+02:00;2025-06-19T18:47:15+02:00;268437717;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1102;Donelière;48.131161, -1.684497;2025-06-19T20:06:00+02:00;2025-06-19T20:06:00+02:00;2025-06-19T20:06:48+02:00;2025-06-19T20:06:48+02:00;268437568;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1679;Parc Beauregard;48.130992, -1.703946;2025-06-19T19:37:00+02:00;2025-06-19T19:37:00+02:00;2025-06-19T19:37:12+02:00;2025-06-19T19:37:12+02:00;268437588;;;Applicable;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;1347;Torigné;48.084765, -1.657955;2025-06-19T18:48:00+02:00;2025-06-19T18:48:00+02:00;2025-06-19T18:48:54+02:00;2025-06-19T18:48:54+02:00;268437717;;;Temps réel;Grand public;17:50:14
0012;12;1;Villejean-U;1371;Lycée Mendès France;48.133316, -1.685114;2025-06-19T20:07:00+02:00;2025-06-19T20:07:00+02:00;2025-06-19T20:07:26+02:00;2025-06-19T20:07:26+02:00;268437568;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1680;Meynier;48.128506, -1.708141;2025-06-19T19:39:00+02:00;2025-06-19T19:39:00+02:00;2025-06-19T19:39:08+02:00;2025-06-19T19:39:08+02:00;268437588;;;Applicable;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;1622;Alma;48.084148, -1.679427;2025-06-19T19:04:00+02:00;2025-06-19T19:04:00+02:00;2025-06-19T19:04:32+02:00;2025-06-19T19:04:32+02:00;268437717;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;2863;Cerisaie;48.137053, -1.690577;2025-06-19T20:09:00+02:00;2025-06-19T20:09:00+02:00;2025-06-19T20:09:53+02:00;2025-06-19T20:09:53+02:00;268437568;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1424;Cours Kennedy;48.121246, -1.707935;2025-06-19T19:43:00+02:00;2025-06-19T19:43:00+02:00;2025-06-19T19:43:26+02:00;2025-06-19T19:43:26+02:00;268437588;;;Applicable;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;1449;Norvège;48.086859, -1.683109;2025-06-19T19:06:00+02:00;2025-06-19T19:06:00+02:00;2025-06-19T19:06:27+02:00;2025-06-19T19:06:27+02:00;268437717;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;2854;Grand Quartier;48.134578, -1.69376;2025-06-19T20:11:00+02:00;2025-06-19T20:11:00+02:00;2025-06-19T20:11:00+02:00;2025-06-19T20:11:00+02:00;268437568;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1363;Sainte-Thérèse;48.097686, -1.662908;2025-06-19T19:23:00+02:00;2025-06-19T19:23:00+02:00;2025-06-19T19:23:25+02:00;2025-06-19T19:23:25+02:00;268437670;;;Applicable;Grand public;17:50:14
0013;13;0;Porte de Ker Lann;2207;Lilas;48.09409, -1.699573;2025-06-19T19:14:00+02:00;2025-06-19T19:14:00+02:00;2025-06-19T19:14:38+02:00;2025-06-19T19:14:38+02:00;268437717;;;Applicable;Grand public;17:50:14
0012;12;1;Villejean-U;1678;Malraux;48.133645, -1.703096;2025-06-19T20:14:00+02:00;2025-06-19T20:14:00+02:00;2025-06-19T20:14:00+02:00;2025-06-19T20:14:00+02:00;268437568;;;Applicable;Grand public;17:50:14
